Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Aves	Passeriformes	NA	Tyrannidae	Empidonax	NA	yes	NA	NA	NA	NA	NA	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Aves	Passeriformes	NA	Tyrannidae	NA	Empidonax hammondii	no	NA	NA	NA	NA	Hammond's Flycatcher	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Aves	Passeriformes	NA	Paridae	Parus	NA	yes	NA	NA	NA	NA	NA	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Aves	Passeriformes	NA	Sittidae	NA	Sitta canadensis	no	NA	NA	NA	NA	Red-breasted Nuthatch	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Aves	Passeriformes	NA	Turdidae	NA	Myadestes townsendi	no	NA	NA	NA	NA	Townsend's Solitaire	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Aves	Passeriformes	NA	Fringillidae	NA	Carpodacus cassinii	no	NA	NA	NA	NA	Cassin's Finch	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Aves	Passeriformes	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	0.157894737	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Mammalia	Soricomorpha	NA	Soricidae	Sorex	NA	yes	NA	NA	NA	NA	NA	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Sciuridae	NA	Tamiasciurus hudsonicus	no	NA	NA	NA	NA	Red Squirrel	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Peromyscus maniculatus	no	NA	NA	NA	NA	Deer Mouse	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Clethrionomys gapperi	no	NA	NA	NA	NA	Northern Red-backed Vole	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Mammalia	Rodentia	NA	NA	NA	NA	yes	NA	NA	NA	NA	Microtine	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Muridae	NA	Mus musculus	no	NA	NA	NA	NA	House Mouse	0.210526316	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
Northern Pygmy Owl	Glaucidium gnoma	NA	Strigidae	eBird Clements Checklisv v2017	NA	NA	NA	NA	NA	Montana	Missolua County	forest	4	1981	6	1981	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Dipodidae	NA	Zapus princeps	no	NA	NA	NA	NA	Western Jumping Mouse	0.052631579	Items	36	2	1	pellet contents; nest debris	NA	DR	"Holman, F. C. 1926. Nesting of the California Pygmy Owl in Yosemite. Condor 28:92-93."
