"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive_Prey_Taxon"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"	"doi"	"sex"	"age_class"	"within_study_data_source"	"table_fig_number"	"title"	"lastname_author"	"source_year"	"journal"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	1	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Muridae"	"Micromys"	"Micromys minutus"	"yes"	"585369"	"verified"	NA	NA	NA	0.012	"Unspecified"	690.7	NA	92	"pellet contents"	"Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	1	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Muridae"	"Mus"	"Mus musculus"	"yes"	"180366"	"verified"	NA	NA	NA	0.022	"Unspecified"	690.7	NA	92	"pellet contents"	"Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	1	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Muridae"	""	""	"no"	"180360"	"verified"	NA	NA	NA	0.017	"Unspecified"	690.7	NA	92	"pellet contents"	"Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	1	"Animalia"	"Chordata"	"Mammalia"	"Carnivora"	"Caniformia"	"Mustelidae"	"Mustela"	"Mustela nivalis"	"yes"	"180554"	"verified"	NA	NA	NA	0.075	"Unspecified"	690.7	NA	92	"pellet contents"	"Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	1	"Animalia"	"Chordata"	"Aves"	NA	NA	""	""	""	"no"	"174371"	"verified"	NA	NA	NA	0.087	"Unspecified"	690.7	NA	92	"pellet contents"	"Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	1	"Animalia"	"Chordata"	"Amphibia"	NA	NA	""	""	""	"no"	"173420"	"verified"	NA	NA	NA	0.038	"Unspecified"	690.7	NA	92	"pellet contents"	"Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	1	"Animalia"	"Chordata"	"Reptilia"	NA	NA	""	""	""	"no"	"173747"	"verified"	NA	NA	NA	0.004	"Unspecified"	690.7	NA	92	"pellet contents"	"Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	1	"Animalia"	"Arthropoda"	"Insecta"	NA	NA	""	""	""	"no"	"99208"	"verified"	NA	NA	NA	3e-04	"Unspecified"	690.7	NA	92	"pellet contents"	"Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Eulipotyphla"	NA	"Soricidae"	"Sorex"	"Sorex araneus"	"yes"	"633779"	"verified"	NA	NA	NA	0.114	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Eulipotyphla"	NA	"Soricidae"	"Sorex"	"Sorex minutus"	"yes"	"633799"	"verified"	NA	NA	NA	0.003	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Eulipotyphla"	NA	"Soricidae"	"Sorex"	""	"no"	"179928"	"verified"	NA	NA	NA	0.001	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Eulipotyphla"	NA	"Soricidae"	"Neomys"	"Neomys fodiens"	"yes"	"633776"	"verified"	NA	NA	NA	4e-04	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Cricetidae"	"Microtus"	"Microtus arvalis"	"yes"	"632856"	"verified"	NA	NA	NA	0.122	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Cricetidae"	"Microtus"	"Microtus agrestis"	"yes"	"632855"	"verified"	NA	NA	NA	0.037	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Cricetidae"	"Microtus"	""	"no"	"180296"	"verified"	NA	NA	NA	0.205	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Cricetidae"	"Myodes"	"Myodes glareolus"	"yes"	"970613"	"verified"	NA	NA	NA	0.084	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Cricetidae"	"Arvicola"	"Arvicola amphibius"	"yes"	"970588"	"verified"	NA	NA	NA	0.015	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Muridae"	"Rattus"	"Rattus norvegicus"	"yes"	"180363"	"verified"	NA	NA	NA	4e-04	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Muridae"	"Micromys"	"Micromys minutus"	"yes"	"585369"	"verified"	NA	NA	NA	0.019	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Muridae"	"Mus"	"Mus musculus"	"yes"	"180366"	"verified"	NA	NA	NA	0.047	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Muridae"	""	""	"no"	"180360"	"verified"	NA	NA	NA	0.001	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
"Common Kestrel"	"Falco tinnunculus"	NA	"Falconidae"	"eBird Clements checklist v2025"	23	63	NA	NA	NA	"Finland"	"Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo"	"grassland"	4	1972	7	1983	"spring;summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Carnivora"	"Caniformia"	"Mustelidae"	"Mustela"	"Mustela nivalis"	"yes"	"180554"	"verified"	NA	NA	NA	4e-04	"Items"	2613	NA	92	"pellet contents"	" Special characters are in author name and locatiions that could not be handled by R cleaning."	NA	"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"	NA	NA	"adult;chick"	"Table"	2	"Diet of the Kestrel Falco tinnunculus in the breeding season"	"Korpimaki"	1958	"Ornis Fennica"
